Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7uenITonAmg7wXmFd3kkms,"6Xgp2XMz1fhVYe7i6yNAax","I Tried Loving","A Love Letter To You 3","Trippie Redd",2018-11-09,193510,58,spotify:user:emberg547,2019-01-26T03:46:23Z,"melodic rap,rap,trap",0.624,0.686,1,-4.809,0,0.0436,0.181,0,0.19,0.223,160.076,4
5iAyI5SlSs1hyWOQeBXvab,"6Xgp2XMz1fhVYe7i6yNAax","Wicked","A Love Letter To You 3","Trippie Redd",2018-11-09,138448,54,spotify:user:emberg547,2019-01-26T03:46:23Z,"melodic rap,rap,trap",0.812,0.534,4,-6.6,0,0.121,0.0883,0.00000195,0.141,0.223,98.017,4
284fVGdbsPtigjjI0jmKXo,"6Xgp2XMz1fhVYe7i6yNAax","Loyalty Before Royalty","A Love Letter To You 3","Trippie Redd",2018-11-09,142648,58,spotify:user:emberg547,2019-01-26T03:46:23Z,"melodic rap,rap,trap",0.808,0.701,2,-4.837,0,0.0984,0.00212,0.000021,0.126,0.154,158.068,4
75lcPkAkUsKWHGBlGM476R,"6Xgp2XMz1fhVYe7i6yNAax,4MCBfE4596Uoi2O4DtmEMz","1400 / 999 Freestyle","A Love Letter To You 3","Trippie Redd,Juice WRLD",2018-11-09,175954,79,spotify:user:emberg547,2019-01-26T03:46:23Z,"melodic rap,rap,trap,chicago rap",0.825,0.572,6,-6.067,0,0.0864,0.0079,0,0.113,0.568,141.991,4
73pDDTXW6SKqM52N4Rdred,"6Xgp2XMz1fhVYe7i6yNAax","So Alive","A Love Letter To You 3","Trippie Redd",2018-11-09,119069,53,spotify:user:emberg547,2019-01-26T03:46:23Z,"melodic rap,rap,trap",0.678,0.474,10,-10.059,1,0.0428,0.0316,0,0.0754,0.178,128.942,4
6bKUUSlzDua0gt0g13OKqw,"6Xgp2XMz1fhVYe7i6yNAax,2jku7tDXc6XoB6MO2hFuqg,4U6sGpoCZvYkwmwB3VtRTW","Diamond Minds","A Love Letter To You 3","Trippie Redd,Tory Lanez,Elliott Trent",2018-11-09,185828,56,spotify:user:emberg547,2019-01-26T03:46:23Z,"melodic rap,rap,trap,canadian hip hop,canadian trap,pop rap,r&b,toronto rap,pop r&b,trap soul",0.678,0.477,7,-9.626,1,0.0836,0.567,0,0.11,0.481,92.963,4
3prLqweRlHjmdsycz41cRh,"6Xgp2XMz1fhVYe7i6yNAax","Camp Fire Tale","A Love Letter To You 3","Trippie Redd",2018-11-09,149625,51,spotify:user:emberg547,2019-01-26T03:46:23Z,"melodic rap,rap,trap",0.671,0.249,6,-10.896,1,0.0349,0.447,0.00000945,0.125,0.154,80.097,4
4EpZ4eYuZOwPSSwyqpdHnJ,"7pbDxGE6nQSZVfiFdq9lOL","Sunflower","Sunflower","Rex Orange County",2017-03-22,252230,80,spotify:user:emberg547,2019-01-26T03:46:35Z,"bedroom pop,pop",0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,4
0FWsLGmt2wFmXGJysC9Qn9,"7Lcln0AXqNHMahrca8KVpy","I Didn't Realize How Empty My Bed Was Until You Left","I Didn't Realize How Empty My Bed Was Until You Left","Roderick Porter",2018-10-27,170906,5,spotify:user:emberg547,2019-01-26T03:46:45Z,"aesthetic rap,emo rap,lo-fi rap,meme rap,sad lo-fi,sad rap",0.872,0.752,4,-9.425,1,0.156,0.298,0,0.138,0.327,118.002,4
2Xk3MunfpZwHSJktWNhRbz,"30nbBAeNkY3259wf4QCn9v","Ronson Princess","Ronson Princess","Clarence James",2018-10-09,294165,56,spotify:user:emberg547,2019-01-26T03:46:56Z,"",0.686,0.635,11,-7.695,1,0.0602,0.393,0,0.0982,0.335,95.041,4
1bndtxMZYJH89WkjIEFQ7n,"2G8UkPZnQ8i78L8TfqP1X6","Never","Never","Christian Leave",2018-12-07,226448,1,spotify:user:emberg547,2019-01-26T03:47:03Z,"indie pop,modern rock,pop",0.341,0.408,7,-9.337,1,0.0652,0.0288,0,0.128,0.255,174.249,4
